Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2018-08-21 16:22:32.790000,4234.51612903,0,4237.41935484,0,4197.09677419,0,4208.38709677,0,4194.83870968,0,4198.38709677,0,4201.61290323,0,4197.09677419,0,4233.87096774,0,4226.4516129,0,4174.19354839,0,4206.12903226,0,4231.61290323,0,4217.41935484,0,0,0,?
2018-08-21 16:22:32.796000,4170.64516129,0,4164.19354839,0,4162.25806452,0,4132.25806452,0,4132.25806452,0,4126.77419355,0,4161.29032258,0,4130.96774194,0,4130.32258065,0,4151.93548387,0,4208.70967742,0,4176.12903226,0,4176.77419355,0,4156.4516129,0,0,0,?
2018-08-21 16:22:32.804000,4195.16129032,0,4197.74193548,0,4198.06451613,0,4170.32258065,0,4158.38709677,0,4159.35483871,0,4160.64516129,0,4160.32258065,0,4188.70967742,0,4168.70967742,0,4201.93548387,0,4202.58064516,0,4193.22580645,0,4179.35483871,0,0,0,?
2018-08-21 16:22:32.812000,4221.93548387,0,4221.29032258,0,4222.25806452,0,4194.19354839,0,4173.5483871,0,4168.06451613,0,4199.35483871,0,4160.0,0,4235.16129032,0,4223.87096774,0,4191.61290323,0,4203.87096774,0,4224.83870968,0,4203.5483871,0,0,0,?
2018-08-21 16:22:32.821000,4127.41935484,0,4114.83870968,0,4127.41935484,0,4102.25806452,0,4173.22580645,0,4140.0,0,4097.09677419,0,4130.32258065,0,4131.61290323,0,4148.06451613,0,4194.51612903,0,4152.25806452,0,4146.77419355,0,4144.83870968,0,0,0,?
2018-08-21 16:22:32.829000,4215.80645161,0,4213.5483871,0,4232.58064516,0,4205.48387097,0,4191.29032258,0,4181.61290323,0,4210.96774194,0,4180.64516129,0,4231.93548387,0,4226.4516129,0,4182.25806452,0,4195.16129032,0,4232.90322581,0,4217.74193548,0,0,0,?
2018-08-21 16:22:32.836000,4143.5483871,0,4173.5483871,0,4133.87096774,0,4105.80645161,0,4136.12903226,0,4154.83870968,0,4165.48387097,0,4178.38709677,0,4152.58064516,0,4174.19354839,0,4208.70967742,0,4156.4516129,0,4205.16129032,0,4148.38709677,0,0,0,?
2018-08-21 16:22:32.844000,4137.41935484,0,4160.96774194,0,4168.38709677,0,4110.96774194,0,4142.90322581,0,4131.29032258,0,4145.16129032,0,4160.32258065,0,4132.58064516,0,4171.93548387,0,4176.77419355,0,4149.03225806,0,4188.70967742,0,4146.12903226,0,0,0,?
2018-08-21 16:22:32.854000,4171.61290323,0,4199.03225806,0,4203.5483871,0,4153.22580645,0,4170.64516129,0,4208.06451613,0,4169.67741935,0,4169.03225806,0,4196.4516129,0,4178.70967742,0,4176.77419355,0,4195.48387097,0,4219.35483871,0,4174.19354839,0,0,0,?
2018-08-21 16:22:32.859000,4108.38709677,0,4136.4516129,0,4135.16129032,0,4081.29032258,0,4177.41935484,0,4107.41935484,0,4139.35483871,0,4135.80645161,0,4126.4516129,0,4101.93548387,0,4186.4516129,0,4115.80645161,0,4156.77419355,0,4127.41935484,0,0,0,?
2018-08-21 16:22:32.868000,4172.25806452,0,4163.22580645,0,4203.87096774,0,4168.06451613,0,4181.61290323,0,4193.22580645,0,4191.61290323,0,4196.4516129,0,4212.90322581,0,4210.96774194,0,4209.03225806,0,4199.35483871,0,4232.25806452,0,4165.80645161,0,0,0,?
2018-08-21 16:22:32.876000,4158.38709677,0,4126.77419355,0,4137.41935484,0,4106.4516129,0,4175.48387097,0,4171.61290323,0,4140.0,0,4142.90322581,0,4154.51612903,0,4145.16129032,0,4200.32258065,0,4130.64516129,0,4173.5483871,0,4159.03225806,0,0,0,?
2018-08-21 16:22:32.884000,4170.64516129,0,4136.12903226,0,4160.32258065,0,4128.06451613,0,4140.96774194,0,4178.70967742,0,4138.70967742,0,4154.83870968,0,4135.80645161,0,4151.93548387,0,4175.48387097,0,4173.22580645,0,4170.96774194,0,4172.25806452,0,0,0,?
2018-08-21 16:22:32.891000,4192.90322581,0,4176.4516129,0,4168.06451613,0,4185.80645161,0,4178.06451613,0,4167.41935484,0,4166.77419355,0,4172.90322581,0,4226.4516129,0,4184.19354839,0,4168.38709677,0,4210.96774194,0,4198.06451613,0,4175.48387097,0,0,0,?
2018-08-21 16:22:32.899000,4098.06451613,0,4130.64516129,0,4120.64516129,0,4076.12903226,0,4163.22580645,0,4119.03225806,0,4144.83870968,0,4176.4516129,0,4124.83870968,0,4098.70967742,0,4171.93548387,0,4117.74193548,0,4159.35483871,0,4106.77419355,0,0,0,?
2018-08-21 16:22:32.908000,4211.29032258,0,4207.74193548,0,4169.67741935,0,4165.48387097,0,4173.87096774,0,4183.5483871,0,4170.96774194,0,4169.67741935,0,4187.09677419,0,4166.4516129,0,4192.25806452,0,4187.41935484,0,4215.16129032,0,4209.03225806,0,0,0,?
2018-08-21 16:22:32.917000,4139.03225806,0,4135.80645161,0,4138.38709677,0,4138.70967742,0,4139.35483871,0,4139.67741935,0,4145.16129032,0,4131.93548387,0,4162.90322581,0,4134.19354839,0,4192.25806452,0,4163.22580645,0,4199.03225806,0,4140.0,0,0,0,?
2018-08-21 16:22:32.924000,4179.03225806,0,4169.03225806,0,4162.25806452,0,4133.5483871,0,4146.12903226,0,4121.61290323,0,4144.83870968,0,4151.61290323,0,4179.03225806,0,4168.70967742,0,4171.29032258,0,4148.38709677,0,4192.90322581,0,4131.61290323,0,0,0,?
2018-08-21 16:22:32.930000,4213.22580645,0,4199.35483871,0,4192.90322581,0,4178.06451613,0,4186.4516129,0,4188.38709677,0,4206.4516129,0,4165.48387097,0,4223.5483871,0,4195.48387097,0,4167.74193548,0,4237.09677419,0,4225.48387097,0,4196.12903226,0,0,0,?
2018-08-21 16:22:32.939000,4142.58064516,0,4122.90322581,0,4123.22580645,0,4108.38709677,0,4160.32258065,0,4091.29032258,0,4131.93548387,0,4161.29032258,0,4124.83870968,0,4096.77419355,0,4151.61290323,0,4132.90322581,0,4130.0,0,4144.19354839,0,0,0,?
2018-08-21 16:22:32.947000,4167.74193548,0,4172.25806452,0,4165.80645161,0,4158.38709677,0,4172.90322581,0,4149.67741935,0,4158.38709677,0,4168.38709677,0,4149.03225806,0,4174.51612903,0,4148.06451613,0,4153.5483871,0,4191.93548387,0,4161.61290323,0,0,0,?
2018-08-21 16:22:32.954000,4158.70967742,0,4158.38709677,0,4137.09677419,0,4138.38709677,0,4156.4516129,0,4151.93548387,0,4172.90322581,0,4136.77419355,0,4160.96774194,0,4117.74193548,0,4163.5483871,0,4152.25806452,0,4160.64516129,0,4163.22580645,0,0,0,?
2018-08-21 16:22:32.962000,4102.90322581,0,4133.22580645,0,4123.22580645,0,4125.80645161,0,4129.35483871,0,4129.03225806,0,4142.90322581,0,4146.12903226,0,4102.58064516,0,4118.38709677,0,4136.12903226,0,4100.32258065,0,4163.87096774,0,4110.32258065,0,0,0,?
2018-08-21 16:22:32.970000,4206.4516129,0,4197.41935484,0,4190.96774194,0,4176.4516129,0,4166.12903226,0,4172.90322581,0,4164.83870968,0,4178.06451613,0,4188.06451613,0,4200.0,0,4178.38709677,0,4184.83870968,0,4210.64516129,0,4193.22580645,0,0,0,?
2018-08-21 16:22:32.980000,4119.67741935,0,4107.09677419,0,4102.90322581,0,4064.51612903,0,4160.96774194,0,4117.41935484,0,4104.51612903,0,4173.87096774,0,4137.09677419,0,4105.80645161,0,4130.64516129,0,4135.16129032,0,4121.61290323,0,4131.93548387,0,0,0,?
2018-08-21 16:22:32.987000,4177.74193548,0,4161.61290323,0,4160.96774194,0,4134.51612903,0,4167.41935484,0,4171.93548387,0,4179.67741935,0,4179.03225806,0,4177.74193548,0,4150.0,0,4146.12903226,0,4181.61290323,0,4173.87096774,0,4174.83870968,0,0,0,?
2018-08-21 16:22:32.993000,4162.58064516,0,4136.77419355,0,4142.25806452,0,4178.06451613,0,4147.09677419,0,4143.5483871,0,4148.38709677,0,4150.32258065,0,4175.80645161,0,4142.58064516,0,4174.51612903,0,4173.5483871,0,4163.87096774,0,4161.61290323,0,0,0,?
2018-08-21 16:22:33.002000,4121.29032258,0,4146.4516129,0,4109.03225806,0,4143.87096774,0,4133.22580645,0,4110.0,0,4123.87096774,0,4144.83870968,0,4130.64516129,0,4104.19354839,0,4131.29032258,0,4131.61290323,0,4168.06451613,0,4139.35483871,0,0,0,?
2018-08-21 16:22:33.012000,4187.41935484,0,4167.41935484,0,4161.29032258,0,4205.80645161,0,4187.09677419,0,4197.74193548,0,4190.64516129,0,4178.70967742,0,4196.77419355,0,4208.06451613,0,4169.67741935,0,4189.67741935,0,4228.06451613,0,4185.48387097,0,0,0,?
2018-08-21 16:22:33.018000,4145.48387097,0,4120.64516129,0,4111.93548387,0,4099.03225806,0,4163.87096774,0,4091.93548387,0,4117.74193548,0,4166.77419355,0,4115.80645161,0,4094.51612903,0,4132.58064516,0,4112.25806452,0,4135.80645161,0,4119.03225806,0,0,0,?
2018-08-21 16:22:33.027000,4164.19354839,0,4160.64516129,0,4159.67741935,0,4134.51612903,0,4160.32258065,0,4174.83870968,0,4132.90322581,0,4162.25806452,0,4143.5483871,0,4172.58064516,0,4138.06451613,0,4137.74193548,0,4200.96774194,0,4178.06451613,0,0,0,?
2018-08-21 16:22:33.034000,4182.25806452,0,4170.64516129,0,4158.38709677,0,4140.32258065,0,4154.51612903,0,4129.03225806,0,4152.25806452,0,4146.4516129,0,4198.38709677,0,4154.51612903,0,4167.09677419,0,4172.58064516,0,4173.5483871,0,4182.58064516,0,0,0,?
2018-08-21 16:22:33.041000,4106.4516129,0,4134.19354839,0,4130.0,0,4121.61290323,0,4168.70967742,0,4131.61290323,0,4114.19354839,0,4134.19354839,0,4098.38709677,0,4127.09677419,0,4166.77419355,0,4131.93548387,0,4141.61290323,0,4125.16129032,0,0,0,?
2018-08-21 16:22:33.049000,4202.58064516,0,4195.48387097,0,4203.22580645,0,4199.35483871,0,4175.80645161,0,4204.83870968,0,4202.25806452,0,4175.80645161,0,4178.70967742,0,4182.25806452,0,4151.93548387,0,4206.4516129,0,4198.70967742,0,4209.67741935,0,0,0,?
2018-08-21 16:22:33.056000,4128.38709677,0,4102.58064516,0,4105.80645161,0,4125.16129032,0,4169.67741935,0,4143.5483871,0,4123.5483871,0,4135.16129032,0,4121.93548387,0,4103.22580645,0,4177.74193548,0,4102.90322581,0,4151.61290323,0,4143.5483871,0,0,0,?
2018-08-21 16:22:33.064000,4139.35483871,0,4160.0,0,4148.70967742,0,4145.16129032,0,4156.12903226,0,4165.16129032,0,4171.93548387,0,4179.67741935,0,4161.93548387,0,4169.03225806,0,4130.0,0,4162.58064516,0,4208.38709677,0,4137.09677419,0,0,0,?
2018-08-21 16:22:33.073000,4162.25806452,0,4133.87096774,0,4169.03225806,0,4152.90322581,0,4153.87096774,0,4171.29032258,0,4175.80645161,0,4149.67741935,0,4195.80645161,0,4156.4516129,0,4154.83870968,0,4177.41935484,0,4173.87096774,0,4158.38709677,0,0,0,?
2018-08-21 16:22:33.080000,4138.70967742,0,4102.25806452,0,4102.58064516,0,4124.19354839,0,4178.70967742,0,4098.38709677,0,4129.35483871,0,4136.77419355,0,4104.51612903,0,4120.64516129,0,4154.19354839,0,4141.29032258,0,4138.38709677,0,4143.22580645,0,0,0,?
2018-08-21 16:22:33.088000,4200.96774194,0,4177.41935484,0,4172.25806452,0,4195.80645161,0,4192.90322581,0,4190.64516129,0,4192.58064516,0,4184.83870968,0,4209.67741935,0,4165.48387097,0,4147.74193548,0,4209.03225806,0,4233.5483871,0,4172.90322581,0,0,0,?
2018-08-21 16:22:33.096000,4135.48387097,0,4112.25806452,0,4146.77419355,0,4105.16129032,0,4173.5483871,0,4111.29032258,0,4132.25806452,0,4170.0,0,4112.58064516,0,4129.03225806,0,4172.58064516,0,4112.58064516,0,4157.41935484,0,4133.5483871,0,0,0,?
2018-08-21 16:22:33.106000,4130.0,0,4163.87096774,0,4149.67741935,0,4148.38709677,0,4143.22580645,0,4153.87096774,0,4165.16129032,0,4163.87096774,0,4133.22580645,0,4124.19354839,0,4153.22580645,0,4145.16129032,0,4149.67741935,0,4130.0,0,0,0,?
2018-08-21 16:22:33.112000,4201.61290323,0,4184.83870968,0,4171.61290323,0,4153.5483871,0,4149.03225806,0,4140.0,0,4150.0,0,4162.25806452,0,4155.80645161,0,4151.93548387,0,4142.58064516,0,4178.38709677,0,4178.70967742,0,4186.12903226,0,0,0,?
2018-08-21 16:22:33.119000,4107.09677419,0,4136.12903226,0,4143.5483871,0,4097.74193548,0,4154.19354839,0,4108.70967742,0,4127.09677419,0,4172.25806452,0,4078.06451613,0,4084.51612903,0,4145.16129032,0,4108.06451613,0,4118.70967742,0,4113.22580645,0,0,0,?
2018-08-21 16:22:33.128000,4161.93548387,0,4209.03225806,0,4171.61290323,0,4172.58064516,0,4161.61290323,0,4178.06451613,0,4169.03225806,0,4168.06451613,0,4153.5483871,0,4149.35483871,0,4176.4516129,0,4175.48387097,0,4173.22580645,0,4204.83870968,0,0,0,?
2018-08-21 16:22:33.136000,4105.16129032,0,4143.87096774,0,4115.80645161,0,4109.35483871,0,4155.16129032,0,4120.32258065,0,4101.61290323,0,4175.48387097,0,4114.83870968,0,4127.74193548,0,4168.70967742,0,4141.93548387,0,4144.19354839,0,4113.22580645,0,0,0,?
2018-08-21 16:22:33.144000,4164.51612903,0,4155.16129032,0,4147.09677419,0,4124.19354839,0,4138.70967742,0,4150.0,0,4173.87096774,0,4165.48387097,0,4124.83870968,0,4149.03225806,0,4158.06451613,0,4161.93548387,0,4154.51612903,0,4173.87096774,0,0,0,?
2018-08-21 16:22:33.151000,4164.19354839,0,4207.74193548,0,4180.96774194,0,4145.16129032,0,4160.0,0,4182.25806452,0,4198.06451613,0,4165.80645161,0,4182.90322581,0,4171.93548387,0,4142.90322581,0,4207.09677419,0,4198.38709677,0,4201.29032258,0,0,0,?
2018-08-21 16:22:33.159000,4128.06451613,0,4114.51612903,0,4127.09677419,0,4090.32258065,0,4147.09677419,0,4109.35483871,0,4099.67741935,0,4129.67741935,0,4111.61290323,0,4073.87096774,0,4135.48387097,0,4110.32258065,0,4124.51612903,0,4124.51612903,0,0,0,?
2018-08-21 16:22:33.167000,4185.80645161,0,4188.70967742,0,4170.32258065,0,4139.35483871,0,4158.06451613,0,4189.35483871,0,4197.41935484,0,4182.58064516,0,4150.96774194,0,4174.83870968,0,4170.64516129,0,4204.51612903,0,4201.29032258,0,4173.87096774,0,0,0,?
2018-08-21 16:22:33.174000,4120.32258065,0,4118.38709677,0,4150.64516129,0,4117.74193548,0,4166.4516129,0,4105.48387097,0,4138.70967742,0,4178.70967742,0,4105.16129032,0,4113.22580645,0,4175.80645161,0,4132.25806452,0,4137.09677419,0,4126.4516129,0,0,0,?
2018-08-21 16:22:33.182000,4147.41935484,0,4141.61290323,0,4165.16129032,0,4125.80645161,0,4131.29032258,0,4125.80645161,0,4147.09677419,0,4150.0,0,4134.83870968,0,4114.83870968,0,4160.64516129,0,4135.80645161,0,4153.22580645,0,4149.03225806,0,0,0,?
2018-08-21 16:22:33.191000,4166.12903226,0,4201.61290323,0,4177.09677419,0,4139.03225806,0,4159.67741935,0,4183.22580645,0,4189.67741935,0,4164.83870968,0,4160.32258065,0,4183.22580645,0,4158.38709677,0,4173.22580645,0,4228.38709677,0,4190.0,0,0,0,?
2018-08-21 16:22:33.200000,4115.80645161,0,4095.80645161,0,4120.64516129,0,4089.67741935,0,4146.12903226,0,4088.06451613,0,4128.70967742,0,4174.19354839,0,4067.41935484,0,4093.87096774,0,4162.25806452,0,4120.0,0,4132.25806452,0,4111.29032258,0,0,0,?
2018-08-21 16:22:33.207000,4183.5483871,0,4188.06451613,0,4200.96774194,0,4166.12903226,0,4154.19354839,0,4138.70967742,0,4139.35483871,0,4170.32258065,0,4130.64516129,0,4164.83870968,0,4144.83870968,0,4174.83870968,0,4196.77419355,0,4176.77419355,0,0,0,?
2018-08-21 16:22:33.214000,4139.67741935,0,4135.48387097,0,4153.87096774,0,4106.12903226,0,4171.61290323,0,4105.80645161,0,4120.0,0,4129.67741935,0,4102.25806452,0,4139.03225806,0,4155.16129032,0,4148.38709677,0,4195.80645161,0,4140.0,0,0,0,?
2018-08-21 16:22:33.222000,4161.61290323,0,4157.09677419,0,4182.25806452,0,4139.35483871,0,4130.0,0,4124.83870968,0,4150.0,0,4157.74193548,0,4108.06451613,0,4152.90322581,0,4130.96774194,0,4163.87096774,0,4199.03225806,0,4153.87096774,0,0,0,?
2018-08-21 16:22:33.231000,4210.64516129,0,4217.41935484,0,4221.93548387,0,4191.61290323,0,4163.87096774,0,4171.29032258,0,4190.32258065,0,4171.29032258,0,4167.74193548,0,4178.06451613,0,4170.0,0,4196.4516129,0,4205.16129032,0,4188.06451613,0,0,0,?
2018-08-21 16:22:33.238000,4102.58064516,0,4102.90322581,0,4112.90322581,0,4072.25806452,0,4153.87096774,0,4096.4516129,0,4097.09677419,0,4172.58064516,0,4118.70967742,0,4128.38709677,0,4172.58064516,0,4098.70967742,0,4160.96774194,0,4111.93548387,0,0,0,?
2018-08-21 16:22:33.245000,4170.96774194,0,4190.96774194,0,4211.61290323,0,4159.03225806,0,4158.38709677,0,4185.48387097,0,4161.61290323,0,4179.03225806,0,4197.41935484,0,4163.22580645,0,4148.70967742,0,4193.5483871,0,4224.51612903,0,4161.93548387,0,0,0,?
2018-08-21 16:22:33.253000,4134.83870968,0,4154.19354839,0,4160.96774194,0,4115.48387097,0,4171.61290323,0,4141.93548387,0,4137.74193548,0,4142.90322581,0,4130.64516129,0,4139.67741935,0,4154.51612903,0,4162.58064516,0,4203.87096774,0,4172.58064516,0,0,0,?
2018-08-21 16:22:33.263000,4126.4516129,0,4125.80645161,0,4132.25806452,0,4113.22580645,0,4170.64516129,0,4116.77419355,0,4158.70967742,0,4154.19354839,0,4119.35483871,0,4135.16129032,0,4168.06451613,0,4144.83870968,0,4159.35483871,0,4118.06451613,0,0,0,?
2018-08-21 16:22:33.269000,4181.61290323,0,4165.80645161,0,4176.4516129,0,4170.32258065,0,4164.83870968,0,4173.87096774,0,4195.48387097,0,4174.83870968,0,4197.09677419,0,4192.58064516,0,4167.74193548,0,4222.58064516,0,4211.93548387,0,4201.29032258,0,0,0,?
2018-08-21 16:22:33.277000,4136.77419355,0,4110.0,0,4134.51612903,0,4110.32258065,0,4142.58064516,0,4130.32258065,0,4134.19354839,0,4170.32258065,0,4133.22580645,0,4131.93548387,0,4170.32258065,0,4118.06451613,0,4164.83870968,0,4129.03225806,0,0,0,?
2018-08-21 16:22:33.286000,4170.32258065,0,4165.48387097,0,4180.96774194,0,4160.32258065,0,4144.83870968,0,4165.48387097,0,4192.90322581,0,4174.83870968,0,4166.4516129,0,4164.19354839,0,4178.38709677,0,4193.87096774,0,4199.35483871,0,4150.64516129,0,0,0,?
2018-08-21 16:22:33.295000,4138.38709677,0,4178.38709677,0,4178.06451613,0,4111.29032258,0,4175.16129032,0,4143.22580645,0,4138.70967742,0,4140.0,0,4142.90322581,0,4130.0,0,4151.61290323,0,4154.83870968,0,4166.4516129,0,4165.48387097,0,0,0,?
2018-08-21 16:22:33.301000,4136.4516129,0,4117.74193548,0,4140.32258065,0,4112.58064516,0,4164.51612903,0,4120.96774194,0,4128.70967742,0,4139.67741935,0,4120.96774194,0,4121.61290323,0,4172.25806452,0,4140.0,0,4149.03225806,0,4125.16129032,0,0,0,?
2018-08-21 16:22:33.308000,4210.0,0,4203.5483871,0,4223.87096774,0,4200.32258065,0,4166.77419355,0,4179.67741935,0,4209.35483871,0,4185.48387097,0,4218.70967742,0,4188.70967742,0,4171.93548387,0,4217.09677419,0,4220.96774194,0,4186.4516129,0,0,0,?
2018-08-21 16:22:33.316000,4137.74193548,0,4123.87096774,0,4119.67741935,0,4113.5483871,0,4156.77419355,0,4122.58064516,0,4120.32258065,0,4142.25806452,0,4142.25806452,0,4114.51612903,0,4145.80645161,0,4130.96774194,0,4151.93548387,0,4138.38709677,0,0,0,?
2018-08-21 16:22:33.326000,4197.09677419,0,4186.4516129,0,4182.25806452,0,4140.96774194,0,4153.22580645,0,4159.35483871,0,4175.16129032,0,4181.29032258,0,4198.70967742,0,4194.51612903,0,4146.4516129,0,4193.87096774,0,4199.03225806,0,4194.83870968,0,0,0,?
2018-08-21 16:22:33.334000,4159.67741935,0,4147.74193548,0,4146.12903226,0,4150.0,0,4134.19354839,0,4170.64516129,0,4140.32258065,0,4151.61290323,0,4171.61290323,0,4141.93548387,0,4150.96774194,0,4153.22580645,0,4165.80645161,0,4158.70967742,0,0,0,?
2018-08-21 16:22:33.340000,4126.77419355,0,4121.93548387,0,4110.32258065,0,4119.67741935,0,4168.38709677,0,4112.90322581,0,4139.67741935,0,4153.87096774,0,4134.51612903,0,4146.12903226,0,4168.06451613,0,4127.09677419,0,4146.12903226,0,4128.70967742,0,0,0,?
2018-08-21 16:22:33.350000,4200.96774194,0,4208.06451613,0,4185.80645161,0,4205.16129032,0,4169.67741935,0,4190.96774194,0,4199.35483871,0,4188.06451613,0,4239.03225806,0,4209.67741935,0,4174.83870968,0,4242.25806452,0,4230.0,0,4179.03225806,0,0,0,?
2018-08-21 16:22:33.358000,4130.0,0,4119.35483871,0,4114.19354839,0,4071.93548387,0,4132.90322581,0,4123.22580645,0,4123.22580645,0,4170.32258065,0,4100.64516129,0,4145.16129032,0,4178.38709677,0,4103.87096774,0,4164.51612903,0,4141.93548387,0,0,0,?
2018-08-21 16:22:33.365000,4136.77419355,0,4130.96774194,0,4129.03225806,0,4132.90322581,0,4133.87096774,0,4139.35483871,0,4158.70967742,0,4169.35483871,0,4145.80645161,0,4178.06451613,0,4177.41935484,0,4147.74193548,0,4163.87096774,0,4139.67741935,0,0,0,?
2018-08-21 16:22:33.372000,4201.61290323,0,4198.38709677,0,4182.90322581,0,4140.0,0,4156.12903226,0,4192.58064516,0,4196.12903226,0,4160.64516129,0,4181.29032258,0,4202.58064516,0,4178.70967742,0,4182.25806452,0,4229.35483871,0,4180.64516129,0,0,0,?
2018-08-21 16:22:33.380000,4133.22580645,0,4130.96774194,0,4128.70967742,0,4132.58064516,0,4168.70967742,0,4142.58064516,0,4155.48387097,0,4146.12903226,0,4132.25806452,0,4143.87096774,0,4140.0,0,4151.61290323,0,4152.25806452,0,4131.29032258,0,0,0,?
2018-08-21 16:22:33.388000,4190.64516129,0,4198.70967742,0,4197.41935484,0,4193.5483871,0,4160.32258065,0,4175.16129032,0,4170.32258065,0,4188.06451613,0,4187.09677419,0,4181.29032258,0,4177.09677419,0,4195.48387097,0,4201.61290323,0,4180.96774194,0,0,0,?
2018-08-21 16:22:33.396000,4151.93548387,0,4142.25806452,0,4133.5483871,0,4120.64516129,0,4156.4516129,0,4105.48387097,0,4135.16129032,0,4134.83870968,0,4137.74193548,0,4129.35483871,0,4164.83870968,0,4143.87096774,0,4170.0,0,4150.32258065,0,0,0,?
2018-08-21 16:22:33.403000,4200.64516129,0,4193.5483871,0,4189.67741935,0,4131.93548387,0,4149.35483871,0,4163.22580645,0,4180.96774194,0,4178.70967742,0,4194.19354839,0,4164.51612903,0,4164.19354839,0,4164.51612903,0,4222.58064516,0,4196.77419355,0,0,0,?
2018-08-21 16:22:33.411000,4163.5483871,0,4169.03225806,0,4168.38709677,0,4157.09677419,0,4149.67741935,0,4157.74193548,0,4196.12903226,0,4166.77419355,0,4207.09677419,0,4195.16129032,0,4184.83870968,0,4199.67741935,0,4241.29032258,0,4171.93548387,0,0,0,?
2018-08-21 16:22:33.419000,4097.09677419,0,4105.16129032,0,4110.32258065,0,4096.12903226,0,4155.48387097,0,4102.58064516,0,4116.12903226,0,4142.90322581,0,4125.48387097,0,4108.06451613,0,4174.83870968,0,4114.51612903,0,4167.41935484,0,4122.90322581,0,0,0,?
2018-08-21 16:22:33.427000,4183.87096774,0,4198.70967742,0,4188.38709677,0,4191.29032258,0,4162.90322581,0,4193.87096774,0,4170.96774194,0,4192.58064516,0,4210.0,0,4210.64516129,0,4160.32258065,0,4209.03225806,0,4206.77419355,0,4175.48387097,0,0,0,?
2018-08-21 16:22:33.435000,4120.64516129,0,4125.16129032,0,4104.19354839,0,4114.19354839,0,4153.22580645,0,4130.96774194,0,4135.80645161,0,4139.03225806,0,4164.19354839,0,4160.64516129,0,4144.19354839,0,4156.4516129,0,4160.64516129,0,4129.35483871,0,0,0,?
2018-08-21 16:22:33.443000,4153.87096774,0,4172.25806452,0,4164.51612903,0,4125.80645161,0,4134.51612903,0,4147.09677419,0,4174.51612903,0,4175.48387097,0,4162.25806452,0,4132.58064516,0,4131.61290323,0,4145.48387097,0,4182.25806452,0,4169.03225806,0,0,0,?
2018-08-21 16:22:33.451000,4165.80645161,0,4189.03225806,0,4183.87096774,0,4148.38709677,0,4147.41935484,0,4161.61290323,0,4166.4516129,0,4172.90322581,0,4181.61290323,0,4194.51612903,0,4165.48387097,0,4209.03225806,0,4189.35483871,0,4174.51612903,0,0,0,?
